Fast Algebraic Calibration of MEMS Tri-axis Magnetometer for Initial Alignment Using Least Square Method;;Duk-Sun   Shim(School of Electrical and Electronics Engineering , ChungAng University , Seoul , South Korea);Hyo-Joong   Kim(School of Electrical and Electronics Engineering , ChungAng University , Seoul , South Korea),Keum-Cheol   Kwon(School of Electrical and Electronics Engineering , ChungAng University , Seoul , South Korea);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2361~2372;Magnetometer  · Calibration  · Ellipsoid fi tting  · Least square method  · MEMS;;전기공학;0;;;Magnetometer is an important sensor for attitude estimation in low-cost, high performance navigation systems and the application extends with inertial sensors to indoor navigation, mobile devices, health monitoring, and so on. Magnetometer calibration is an essential procedure before using it. This paper proposes a fast algebraic calibration algorithm without external reference system after obtaining an ellipsoid fi tting from arbitrary rotations of MEMS magnetometer, and also proposes a calibrated measurement to calculate heading for initial alignment.
Speed Control for the Pitching Axis of a Remote Sensing Camera Using an Improved Active Disturbance Rejection Controller;;Bing-You Liu(Anhui Polytechnic University);;International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2360~2374;Improved active disturbance rejection controller (ADRC), improved extended state observer (ESO), improved nonlinear state error feedback (NSEF), speed control.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0126-1;10.1007/s12555-019-0126-1;This paper proposes the theoretical framework and the experimental application of an improved active disturbance rejection controller (ADRC) to speed control for the pitching axis of a remote sensing camera. Mechanical model of the pitching axis, mechatronics model of the speed control system for the pitching axis, and speed algorithm model of a permanent magnet synchronous motor are established. Control rates of the extended state observer (ESO) and the nonlinear state error feedback (NSEF) of the traditional ADRC are improved using a new nonlinear function. The nonlinear dynamics, model uncertainty, and external disturbances of the speed control system are extended to a new state, and the improved ESO is implemented to observe this state. The overtime variation of the speed control system is predicted and compensated for in real time using the improved ESO. The nonlinear integration method is adopted to nonlinearly combine the differential and the error differential by the improved NSEF. Subsequently, high-quality control is provided to the system. Simulation and experimental verification for the speed control system for the pitching axis of a remote sensing camera are conducted. Results show the effectiveness of the proposed controller.
GPS and eLoran Integrated Navigation for Marine Applications Using Augmented Measurement Equation Based on Range Domain;;황태현(한국해양과학기술원 선박해양플랜트연구소);Youngki Kim(Korea Research Institute of Ships & Ocean Engineer),박슬기(선박해양플랜트연구소),서기열(선박해양플랜트연구소),Sanghyun Park(Korea Research Institute of Ships & Ocean Engineer);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2349~2359;eLoran, GPS, integrated navigation, range domain.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0287-y;10.1007/s12555-019-0287-y;Vulnerability to the interference of GPS (Global Positioning Systems) is one of the main obstacles to performing safe marine navigation. As eLoran (Enhanced Long Range Navigation), considered as the backup navigation system of GPS, has been developed specifically in several countries, the need for GPS / eLoran integrated navigation has emerged. This study represents the integrated algorithm for GPS and eLoran to overcome the vulnerability of GPS. The main research contents are as follows: a) Formula for integrated positioning of GPS / eLoran based on range domain is suggested. b) Essential ASF (Additional Secondary Factor) estimation filter to implement positioning by eLoran is presented in terms of real-time processing instead of employing ASF grid map, which should be pre-made at a local area and be distributed to marine users. c) Procedures for determining HPL (Horizontal Protection Level) are represented so that the reliability of the integrated navigation can be investigated. d) The marine test results are presented to validate the suggested methods based on the Loran-C signal. Test results show the integrated GPS and eLoran by the suggested methods can complement each other in terms of accuracy and reliability.
Making Inferences About Settlements from Satellite Images Using Glowworm Swarm Optimization;;Emre   Avu?lu(Department of Computer Technology , Aksaray University , Aksaray , Turkey);Abdullah   Elen(Department of Computer Technology , Karabuk University , Karabuk , Turkey),Humar   Kahramanli ?rnek(Department of Computer Engineering, Technology Faculty , Selcuk University , 42003   Selcuklu , Konya , Turkey);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2345~2360;Glowworm swarm optimization  · Heuristics  · Satellite images  · Simulation;;전기공학;0;;;"Optimization is the process of choosing the best one among existing possibilities under particular circumstances in a problem.
There are various algorithms for optimization problems nowadays. Metaheuristic algorithms are the algorithms giving almost optimum solutions at an acceptable duration for the problems of large dimension. Heuristic optimization algorithms with general aim are evaluated in diff erent groups. Swarm intelligence-based optimization algorithms were developed through examining the behaviors and movements of living fl ocks such as birds, fi sh, cats, and bees. With these algorithms, some estimating processes are carried out successfully in all areas. In this study a new approach was presented with a novel idea, by inspiring from the behavior type of Glowworm Swarm Optimization; and an application estimating the total population, square measurement and electricity quantity that was consumed by the chosen areas in a region was developed. The developed application works as a real-time and animated display. When all calculations are fi nished, the animation ends. Estimates also examined England as an example. The diff erence between the estimated value of the actual population of England is calculated as 1.7%. In the estimates for the values of the surface area of England with an error of 1.4%, the estimated values were very close to the actual values. Some other obtained estimation results are presented in the results section"
Finite-time Control for Image-based Visual Servoing of a Quadrotor Using Nonsingular Fast Terminal Sliding Mode;;Guanglei Zhao(Yanshan University);Guangbo Chen(Yanshan University),Jiannan Chen(Yanshan University),Chang-chun Hua(Yanshan University);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2337~2348;Finite-time control, image-based visual servoing (IBVS), nonsingular fast terminal sliding mode (NFTSM), quadrotor.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0005-9;10.1007/s12555-019-0005-9;This paper investigates finite-time control for image-based visual servoing (IBVS) of a quadrotor subjects to image dynamics uncertainties and external disturbances. The quadrotor model is firstly proposed, based on this model and suppose that sensors on quadrotor only use a monocular camera and an inertial measurement unit, the image dynamics is developed by defining appropriate image features on virtual image plane and by means of perspective projection. The constructed visual model of the quadrotor, which includes 12 states, is decomposed into 6 subsystems in order to design the finite-time controller. Then, nonsingular fast terminal sliding model (NFTSM) finite-time controller is designed, and Lyapunov-based finite-time convergence and disturbance rejection properties are proved. Finally, simulation results are provided to demonstrate the effectiveness of the proposed results.
Analysis on Observability and Performance of INS-Range Integrated Navigation System Under Urban Flight Environment;;Sangkyung   Sung(Department of Mechanical and Aerospace Engineering , Konkuk University , Seoul , South Korea);Byungjin   Lee(Defense Agency for Technology and Quality , Jinju , South Korea),Dong-gyun   Kim(Department of Aerospace Information System Engineering ,Konkuk University , Seoul , South Korea),Juhwan   Lee(Department of Aerospace Information System Engineering ,Konkuk University , Seoul , South Korea);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2331~2343;Observability  · Navigation performance  · Integrated navigation  · Range  · Inertial  · Urban navigation;;전기공학;0;;;This paper investigates the observability and navigation performance analysis of the integrated navigation system for the onboard operation in urban building forests. INS mechanization with some rangefi nders is employed to achieve navigation performance with an urban geographical map. First, presented is a model of the range-inertial sensor integrated navigation system for the purpose of performing the observability analysis in a complex urban environment. Next, it is derived from the analysis formula of the fi lter observability based on the proposed system and measurement model. In order to examine the validity of the model, we analyzed the relationship between observability and estimation performance through simulation and fl ight experiments. In addition, a comparative study using the ICP matching based integration is presented. The simulation study employs a simple map environment for an intuitive analysis, where error characteristics are related to the observability rank. Finally, a practical test result using the multi-copter system is presented to address the correlation between observability and navigation performance through a real fl ight adjacent to tall buildings.
Continuous Integral Sliding Mode Control of an Offshore Container Crane with Input Saturation;;김경한(부산대학교);;International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2326~2336;Crane control, integral sliding mode control, offshore container crane, super twisting sliding mode control.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-9852-7;10.1007/s12555-019-9852-7;An offshore container crane is expected to realize high productivity and economic feasibility in the maritime logistics due to its versatile functions for container transportation. However, severe working conditions resulting from the oceanic environment may cause difficulty in its accurate and safe cargo transfer. Specifically, the presence of ship-motion-induced disturbances, wind disturbances and parameter uncertainties in the payload mass and rope length result in positioning errors and large swings during ship-to-ship transportation. For efficient cargo transportation, such control problems should be solved with consideration of physical constraints like control input saturation. Therefore, a continuous integral sliding mode control is developed in this study using a 4-degreesof-freedom (4-DOFs) dynamic model with input saturation. The control scheme consists of two parts: i) A supertwisting control for disturbance rejection, and ii) a nominal control to drive the state vector to the desired equilibrium point. Therein, the nonlinear integral-type sliding surface is decoupled into two sub-systems, so that the control laws for the lateral and longitudinal trolley dynamics are independently developed. The asymptotic stability of the closed-loop system in consideration of the input saturation is assured by the Lyapunov method. Moreover, simulation results are provided to demonstrate the effectiveness of the proposed control strategy compared with the conventional sliding mode control.
Robot Tracking in SLAM with Masreliez-Martin Unscented Kalman Filter;;Ming Tang(Dalian University of Technology (DUT));Zhe Chen(Dalian University of Technology),Fuliang Yin(Dalian University of Technology);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2315~2325;Adaptive factor, Masreliez-Martin unscented Kalman filter (MMUKF), robot tracking, simultaneous localization and mapping (SLAM).;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0669-1;10.1007/s12555-019-0669-1;The simultaneous localization and mapping (SLAM) is a significant topic in intelligent robot. In this paper, a robot tracking algorithm in SLAM with Masreliez-Martin unscented Kalman filter (MMUKF) is proposed. A robot dynamic model based on SLAM characteristics is first used as state equation to model the robotic movement, and the measurement equations are deduced by linearizing the motion model. Next, the covariance of process noise is estimated with an adaptive factor to improve tracking performance in the MMUKF. Finally, the MMUKF is employed to estimate the positions of robot and landmarks. The proposed algorithm can complete robot tracking with good accuracy, and obtain reliable state estimation in SLAM. Simulation results reveal the validity of the proposed Algorithm.
Adaptive Dynamic Programming-Based Decentralized Guaranteed Cost Control for Reconfi gurable Manipulators with Uncertain Environments;;Bo   Dong(Department of Control Science and Engineering , Changchun Univerity of Technology , Changchun , China);Yuanchun   Li(Department of Control Science and Engineering , Changchun Univerity of Technology , Changchun , China),Weinign   Jin(Department of Control Science and Engineering , Changchun Univerity of Technology , Changchun , China),Bing   Ma(Department of Control Science and Engineering , Changchun Univerity of Technology , Changchun , China);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2315~2330;Reconfi gurable manipulators  · Adaptive dynamic programming (ADP)  · Decentralized guaranteed cost control  · Policy iterative  · Critic neural network;;전기공학;0;;;In this paper, a novel decentralized guaranteed cost control method is designed for reconfi gurable manipulators with uncertain environments based on the adaptive dynamic programming (ADP) approach. Each joint module, which is the basic unit for constructing the reconfi gurable manipulators, is regarded as a subsystem with model uncertainties that include the error of frictional modeling and the interconnection dynamic coupling (IDC) eff ect. Then, by employing a robust controller and a neural network (NN) identifi er-based compensation controller, the decentralized guaranteed cost control issue with uncertain environments can be changed into the optimal control issue of reconfi gurable manipulators. Based on ADP algorithm, the critic neural network is introduced to approximate the modifi ed cost function, and then the Hamilton?Jacobi?Bellman equation is addressed by the policy iterative algorithm, thus making the obtention of approximate optimal control policy doable. The stability of the robotic system under the proposed control policy is demonstrated by employing the Lyapunov theory. Finally, the eff ectiveness of the proposed control policy for reconfi gurable manipulators with diff erent confi gurations is verifi ed by simulation experiments.
Image Preprocessing-based Generalization and Transfer of Learning for Grasping in Cluttered Environments;;Kuk-Hyun Ahn(Korea University);Jae-Bok Song(Korea University);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2306~2314;AI-based application, grasping, reinforcement learning, sim-to-real transfer.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-9618-z;10.1007/s12555-019-9618-z;In a cluttered environment in which objects are lying very closely to each other, the arranging motion is required before the robot attempts to grasp the target object. Thus, a robot must determine which motion to perform based on a given situation. This study presents an approach to learning a decision-making ability for the robot to grasp the target object after rearranging the surrounding objects obstructing the target object. The learning is performed in the virtual environment, and the image, which is an input of the deep Q-network, is preprocessed todirectly apply the results of the learning to the real environment. That is, the difference between the two environments is minimized by making the states obtained from the virtual and real environments similar to each other. In addition, image preprocessing can be used to generalize the results of learning so that the robot can determine the appropriate actions to take when objects that were not used for learning are given. A hierarchical structure, which consists of high-level and low-level motion selectors, is used for the learning: the former determines the grasping or pushing actions while the latter determines how to perform such selected actions. The results of various experiments show that the proposed scheme is effective in grasping the target object in a cluttered environment without the need for any additional learning in the real world.
An Autonomous RSSI Filtering Method for Dealing with Human Movement Eff ects in an RSSI-Based Indoor Localization System;;Apidet   Booranawong(Department of Electrical Engineering, Faculty of Engineering , Prince of Songkla University Songkhla   90112 , Thailand);Nattha   Jindapetch(Department of Electrical Engineering, Faculty of Engineering , Prince of Songkla University Songkhla   90112 , Thailand),Hiroshi   Saito(Division of Computer Engineering , The University of Aizu , Aizu-Wakamatsu   965-8580 , Japan);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2299~2314;RSSI  · Indoor localization  · Human movements  · Min?max  · Trilateration  · Filter;;전기공학;0;;;"In this paper, an experimental evaluation of received signal strength indicator (RSSI-based) localization methods in an indoor wireless network is studied. The major contributions of this work are twofold. First, the well-known and widely used min?max and trilateration methods are tested in the cases of without and with human movement eff ects. By this purpose, how RSSI data during human movements aff ect the accuracy of such methods and which method shows the best position estimation result, have been investigated. Second, we also design and develop a new RSSI fi lter to automatically reduce RSSI variation and the position estimation error caused by human movements. Experiments are carried out in a parking building.
An LPC2103F microcontroller interfaced with a CC2500 RF transceiver as a low-cost, low power, 2.4 GHz radio module is used as a wireless node. Results demonstrate that without human movement eff ects, the performances by both localization methods are not much diff erent. However, with human movement eff ects, the min?max method shows better accuracy than the trilateration method in handling the RSSI variation problem. The results also indicate that by applying the proposed RSSI fi lter, it can directly cope with the RSSI variation problem caused by humans. The localization error decreases by 69.87% for the case of the min?max method, and it decreases by 72.74% for the case of the trilateration method (the best case). Compared with the case of employing the moving average fi lter as the commonly used fi lter, the localization error only decreases by 18.67% and 12.99%, respectively."
Actuator Failure Compensation Control Scheme of the Nonlinear Triangular Systems by Static Gain Technique;;Fei Zhu(Shandong University);Xian-Fu Zhang(Shandong University),Hanfeng Li(Shandong University);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2297~2305;Actuator failure compensation, adaptive estimation, hyperbolic functions, static gain.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0406-9;10.1007/s12555-019-0406-9;In this paper, the technique of static gain as a new research approach is applied in the nonlinear triangular systems to investigate the issue of actuator fault. By employing the static gain technique, the nonlinear lowertriangular systems are converted into the form which is easy to find its Lyapunov function. The fault parameters of the actuator are subsequently processed by the efficient adaptive estimation tactic, after that, the goal of guaranteeing the global boundness of all closed-loop signals can be achieved by utilizing a state controller with the hyperbolicfunctions. Moreover, by adopting the same strategy, the actuator failure compensation problem is also solved for the nonlinear upper-triangular systems. Last but not least, the effectiveness of the design scheme is verified by two numerical simulation examples.
Congestion Tracking Control for Wireless TCP/AQM Network Based on Adaptive Integral Backstepping;;Lujuan Ma(Shandong Jianzhu University);Xiaoping Liu(Lakehead University),Huanqing Wang(Shandong Jianzhu University),Yucheng Zhou(Shandong Jianzhu University);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2289~2296;Active queue management, backstepping, congestion control, wireless network.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0724-y;10.1007/s12555-019-0724-y;This paper extends the backstepping control strategy to wireless Transmission Control Protocol (TCP) network to solve the Active Queue Management (AQM) problem. Different from the wired network, the uplink and downlink of the wireless network are asymmetric and the packet loss may be caused by congestion and may occurs during the transmission over wireless links. Inspired by the existing backstepping design idea for a wired network model, an adaptive tracking controller is proposed to deal with the congestion problem in wireless network. The uplink and downlink packet losses are estimated by adaptive update laws. The presented method provides satisfactory tracking performance in the network. Meanwhile, the packet loss is small. The simulation results show the feasibility of the proposed method.
Joint Torque Estimation Using sEMG and Deep Neural Network;;Donghan   Kim(Department of Electrical Engineering , Kyung Hee University , Yongin-si , Republic of Korea);Harin   Kim(Department of Electrical Engineering , Kyung Hee University , Yongin-si , Republic of Korea),Hyeonjun   Park(Department of Electrical Engineering , Kyung Hee University , Yongin-si , Republic of Korea),Sangheum   Lee(Department of Electrical Engineering , Kyung Hee University , Yongin-si , Republic of Korea);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2287~2298;Electromyogram  · Multi channels surface-Electromyography (sEMG)  · Upper limb  · Joint torque estimation  · Deep neural network  · Regression  · PRTE system;;전기공학;0;;;With the aid of various physical and biological sensors, research is actively being conducted to understand the intention of wearer’s motions through parameters such as joint torque. sEMG signals can be measured faster than physical sensors, which are often used in the fi eld of behavioral intent identifi cation studies. However, electrodes must be placed in the correct positions, and due to the high volume of noise, professional knowledge and accurate hardware design are required. In this paper, a system is constructed to improve the sEMG signal measurement environment by producing small multichannel sEMG modules. In addition, deep neural network supervised learning algorithms are implemented to estimate the torque using only the sEMG signal. Based on this, we analyze the organization of algorithms, the processing of the sEMG data, and how the number of channels aff ects learning. The optimal deep natural network model selected by the analysis is implanted to embedded after learning. The implanted model performs a portable real-time torque optimization (PRTE) according to the sEMG signal entered. In this paper, we study the deep natural network algorithm for estimating sEMG hardware and torque, and how it is implanted into a portable embedded system for use in estimating real-time motion intent. The proposed deep natural network algorithm and the usefulness of the PRTE system are verifi ed through experiments.
Signal Piloted Processing of the Smart Meter Data for Eff ective Appliances Recognition;;Saeed   Mian Qaisar(Department of Electrical and Computer Engineering ,College of Engineering, Eff at University , Jeddah   22332 , Saudi Arabia);Futoon   Alsharif(Department of Electrical and Computer Engineering ,College of Engineering, Eff at University , Jeddah   22332 , Saudi Arabia);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2279~2285;Smart meter data  · Automatic load identifi cation  · Signal-piloted processing  · Feature extraction  · K-nearest neighbor  · Classifi er  · Artifi cial neural network;;전기공학;0;;;The installation of smart meters is fast growing to eff ectively support various smart grid stack holders. Collection and processing of fi ne-grained metering data is important for proper analysis and decision support. The traditional smart meters are based on standardized and time-invariant tactics to acquire and process the data. This results in the collection, storage, and processing of a huge amount of unneeded data. The focus of this paper is to enhance the contemporary smart meters data acquisition and processing chains. The objective is to attain real-time compression and computational eff ectiveness to enhance the system performance in terms of data analysis, storage and transmission and to diminish its consumption overhead. In this framework, the signal-piloted event-driven sampling and processing tactics are exploited. The novel adaptive rate techniques are used for data segmentation and extraction of features. Household appliances consumption patterns related features are being classifi ed subsequently. It is realized by employing the mature K-Nearest Neighbor and the Artifi cial Neural Network classifi ers. Results demonstrate a 3.8-fold compression gain and computational eff ectiveness of the designed solution over traditional counterpart while securing the best classifi cation accuracy of 94.4% for the 6-class appliances dataset.
Chattering Free Distributed Consensus Control for Attitude Tracking of Spacecraft Formation System with Unmeasurable Angular Velocity;;Miao Xu(Yanshan University);Yi-ming Fang(Yanshan University),Jian-Xiong Li(Yanshan University),Xiaodong Zhao(Yanshan University);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2277~2288;Attitude tracking, finite time extended state observer, spacecraft formation system, super-twisting algorithm.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0543-1;10.1007/s12555-019-0543-1;In this paper, the attitude tracking control of spacecraft formation is studied when the velocities of spacecrafts are unmeasurable. Firstly, a Finite-Time Extended State Observer (FTESO) is constructed to estimate the unmeasured angular velocity and compensate the external disturbance for each spacecraft. Secondly, a chattering free distributed consensus controller which did not require inversion of Laplacian matrix is proposed based on FTESO and Integral Nonsingular Terminal Sliding Mode (INTSM). It is proved that the proposed consensus controller can realize finite-time attitude tracking control of spacecraft by the Lyapunov stability theory. Finally, a simulation example with one leader and four followers is given. The simulation results show that the proposed consensus controller can eliminate system chattering, and provide fast finite-time convergence performance and high precision Tracking.
Prediction Error Identification Method for Continuous-time Systems Having Multiple Unknown Time Delays;;Yamna Ghoul(University of Tunis El Manar);;International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2268~2276;Continuous-time, convergence, Levenberg-Marquardt method, multiple unknown time delays, prediction error method.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0499-1;10.1007/s12555-019-0499-1;This paper shows a continuous-time prediction error method for the identification of Multiple Input Single Output (MISO) Continuous-Time (CT) systems with multiple unknown time delays. The proposed algorithm entails the simultaneous estimation of both process parameters and multiple unknown time delays. Indeed, it minimizes the prediction error using the Levenberg-Marquardt (LM) optimization method with derivatives of the objective function with respect to the parameters including the multiple unknown time delays. An analysis is then presented which proves the convergence of the algorithm, and robustness issues are discussed as well. Finally, to verify the analysis and to demonstrate the feasibility of the algorithm, we present some of the simulation results which were carried out.
A Time-Varying Lookahead Distance of ILOS Path Following for Unmanned Surface Vehicle;;Dongdong   Mu(School of Marine Electrical Engineering , Dalian Maritime University , Dalian   116026 , China);Guofeng   Wang(School of Marine Electrical Engineering , Dalian Maritime University , Dalian   116026 , China),Yunsheng   Fan(School of Marine Electrical Engineering , Dalian Maritime University , Dalian   116026 , China);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2267~2278;Unmanned surface vessel  · Line-of-sight  · Path following  · Course control;;전기공학;0;;;This paper is concerned with the path following control for an unmanned surface vessel subject to unknown dynamics and external disturbance. Firstly, an integral Line-of-Sight navigation strategy based on a fuzzy strategy to optimize lookahead distance to achieve faster convergence speed is proposed. Then a novel adaptive course control law based on trajectory linearization control technology is proposed, which is combined with the integral Line-of-Sight navigation strategy to form a complete unmanned surface vessel path following strategy. From the author’s point of view, this is the fi rst time that trajectory linearization control technology has been applied to the path following scheme by controlling the course. At the same time, in order to improve the robustness of the path following system, the unknown dynamics, external disturbance, and error in the system are compensated by neural network minimum learning parameter method with less computational complexity and a robust term, respectively. Furthermore, hyperbolic tangent function, Nussbaum function, and neural shunting model are introduced into the design of control law to solve the potential input saturation problem. Finally, the numerical simulation experiments of straight line and curve path following are given to prove the feasibility and universality of the whole set of path following scheme.
Asymptotic Stability Analysis for Switched Stochastic Nonlinear Systems Using Mode-dependent Uniformly Stable Functions;;Dianfeng Zhang(Yantai University);Yong-Feng Gao(Dalian University of Technology),Sheng-Li Du(Beijing University of Technology);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2259~2267;Asymptotic stability, mode-dependent average dwell time, switched stochastic nonlinear systems, uniformly stable function.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0545-z;10.1007/s12555-019-0545-z;In this paper, we intend to investigate uniform global asymptotic stability in probability (UGAS-P) for a class of time-varying switched stochastic nonlinear systems. Conventional criteria on stability for switched stochastic systems are based on the negativity of the infinitesimal generator of Lyapunov functions, it is demonstrated that these criteria are conservative. Taking this fact into account, the infinitesimal generator for each active subsystem acting on Lyapunov functions is relaxed to be indefinite with the help of uniformly stable function (USF). Subsequently, improved criteria on asymptotic stability are proposed by applying the weakened condition and modedependent average dwell time (MDADT) technique. In addition, numerical examples are presented to verify the effectiveness of the obtained results.
A Simulation Study on Large-Area Inductively Coupled Plasma for Uniformity Optimization;;Ho-Jun   Lee(Dept. of Electical and Computer Engineering, Pusan National University , Busan , Korea);Eui-Jeong   Son(Dept. of Electical and Computer Engineering, Pusan National University , Busan , Korea),Sung-Hwan   Cho(Dept. of Electical and Computer Engineering, Pusan National University , Busan , Korea);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2259~2266;Inductively coupled plasma  · 450 mm wafer  · Aspect ratio  · Uniformity optimization  · Power distribution;;전기공학;0;;;The characteristics of large-area inductively coupled plasma were investigated to optimize the uniformity using a selfconsistent simulation based on a drift?diff usion approximation with anisotropic transport coeffi cients. As the aspect ratio increases, a tendency toward uniform plasma conditions of electron density on 450 mm wafer is refl ected by an increase in the input power ratio of the outer coil. In the case of an aspect ratio of 0.29 (radius: 350 mm, height: 200 mm), the power distribution has a ratio of about 1.4:8.6, and the non-uniformity of the 450 mm wafer region is less than 1%. A lower aspect ratio is advantageous in terms of plasma uniformity. The plasma uniformity can be negatively aff ected by the electron density distribution changing to M-shape in the case of a lower aspect ratio of 0.3. When designing the chamber, the ratio of the surface area to the volume must be considered due to the diff erences in the plasma characteristics according to the radii and heights.
Adaptive Finite-time Tracking Control for Class of Uncertain Nonlinearly Parameterized Systems with Input Delay;;Dajie Yao(Chizhou University);Xiaofei Liu(Anqing Normal University),Jian Wu(Anqing Normal University);International Journal of Control, Automation, and Systems;International Journal of Control, Automation, and Systems;제어·로봇·시스템학회;Institute of Control, Robotics and Systems;202009;18(9);pp.2251~2258;Adaptive finite-time control, input-delay, nonlinear parameterization.;;제어계측공학;0;http://link.springer.com/article/10.1007/s12555-019-0739-4;10.1007/s12555-019-0739-4;In this paper, the tracking problem for a class of uncertain nonlinearly parameterized systems with input delay based the adaptive finite-time control scheme is investigated. The Pade approximation method is employed to handle the input delay problem. In combination with the variable separation technique and standard backstepping design process, a novel adaptive finite-time control strategy with a learning parameter is developed, and a simplified control law established. It can be proved that the system output signal follows the reference signal in finite time and all signals of the system are bounded under this control strategy. The experimental results demonstrate the feasibility and efficiency of the scheme.
Design of a Wideband Coupled Feed Dipole Antenna for PCL Array Systems;;Hosung   Choo(School of Electronic and Electrical Engineering , Hongik University , Seoul   121-791 , Republic of Korea);Sungsik   Wang(School of Electronic and Electrical Engineering , Hongik University , Seoul   121-791 , Republic of Korea),Junsik   Park(Hanwha Systems Co. Ltd , Seongnam , Korea),Hongsuk   Shim(Hanwha Systems Co. Ltd , Seongnam , Korea);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2251~2258;PCL antennas  · FM  · Array antennas  · Broadband antennas  · Multiband antennas;;전기공학;0;;;This article proposes the design of a wideband coupled feed dipole antenna for Passive Coherent Location (PCL) systems. The proposed antenna consists of an internal direct feed dipole and an external coupled feed dipole. This coupled feed mechanism, which is often used in microstrip patch antennas, is applied to the dipole element for a wide matching bandwidth. To verify the operating principle of the proposed antenna, an equivalent circuit model is investigated along with some parametric studies of the coupling eff ect. The proposed antenna is then extended to an eight-element uniform circular array to confi rm the beamforming performance for PCL systems. The results demonstrate that the coupled feed dipole element is more suitable to enhance the matching bandwidth compared to a conventional dipole antenna
